Product_ID,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD000781,IKEA Chair V10,Home,IKEA,1292.58,21,271.44,1021.14,227,3.34,4.45,51
PROD000782,Prestige Cooker V8,Home,Prestige,34199.35,31,10601.8,23597.55,358,1.27,4.34,50
PROD000783,Philips Mixer V2,Home,Philips,14541.95,27,3926.33,10615.62,369,2.53,4.39,54
PROD000784,Godrej Almirah V9,Home,Godrej,33765.46,34,11480.26,22285.2,476,1.38,4.17,64
PROD000785,Urban Ladder Sofa V9,Home,Urban,47929.4,49,23485.41,24443.99,385,2.31,4.36,55
PROD000786,Lakme Lipstick V10,Beauty,Lakme,2864.5,5,143.22,2721.28,754,2.38,4.5,38
PROD000787,Mamaearth Facewash V4,Beauty,Mamaearth,3954.27,48,1898.05,2056.22,701,4.7,4.5,30
PROD000788,Nivea Cream V2,Beauty,Nivea,2139.72,9,192.57,1947.15,388,0.65,4.47,32
PROD000789,Dove Soap V10,Beauty,Dove,2060.52,7,144.24,1916.28,271,2.86,4.45,38
PROD000790,Plum Serum V4,Beauty,Plum,764.79,7,53.54,711.25,116,2.8,4.45,29
PROD000791,Nike T-shirt V5,Sports,Nike,6797.98,48,3263.03,3534.95,881,4.54,4.22,41
PROD000792,Puma Shoes V1,Sports,Puma,11971.96,42,5028.22,6943.74,475,0.49,4.39,49
PROD000793,Decathlon Cycle V8,Sports,Decathlon,1175.47,8,94.04,1081.43,22,1.98,4.51,43
PROD000794,Yoga Mat V3,Sports,Yoga,26206.04,45,11792.72,14413.32,521,0.64,4.39,38
PROD000795,Dumbbells V10,Sports,Dumbbells,29962.16,37,11086,18876.16,542,4.05,4.57,35
PROD000796,Fiction Novel V5,Books,Fiction,1866.58,5,93.33,1773.25,58,3,4.44,36
PROD000797,NCERT Book V6,Books,NCERT,843.4,13,109.64,733.76,680,3.64,4.43,30
PROD000798,Comics V2,Books,Comics,524.31,8,41.94,482.37,206,2.56,4.34,29
PROD000799,Notebook V10,Books,Notebook,646.54,23,148.7,497.84,574,4.22,4.43,21
PROD000800,Stationery Set V10,Books,Stationery,1965.22,17,334.09,1631.13,863,3.49,4.32,37
PROD000801,Aashirvaad Atta V8,Grocery,Aashirvaad,691.06,48,331.71,359.35,407,4.78,4.4,57
PROD000802,Fortune Oil V1,Grocery,Fortune,2400.44,41,984.18,1416.26,120,0.29,4.29,51
PROD000803,Lays Chips V5,Grocery,Lays,840.36,43,361.35,479.01,934,4.41,4.41,54
PROD000804,Nescafe Coffee V4,Grocery,Nescafe,1891.23,17,321.51,1569.72,472,3.05,4.49,57
PROD000805,Haldiram Snacks V4,Grocery,Haldiram,1277.16,10,127.72,1149.44,98,1.54,4.33,58
PROD000806,Samsung Mobile V1,Electronics,Samsung,131246.07,10,13124.61,118121.46,735,2.88,4.35,110
PROD000807,HP Laptop V1,Electronics,HP,130234.89,43,56001,74233.89,180,0.32,4.36,116
PROD000808,boAt Headphones V6,Electronics,boAt,6480.27,20,1296.05,5184.22,63,4.33,4.41,114
PROD000809,Noise Watch V1,Electronics,Noise,112739.48,5,5636.97,107102.51,504,4.57,4.38,105
PROD000810,Apple iPhone V8,Electronics,Apple,16461.55,34,5596.93,10864.62,437,3.47,4.37,117
PROD000811,Levis Jeans V8,Fashion,Levis,9902.33,32,3168.75,6733.58,527,1.2,4.31,90
PROD000812,Peter England Shirt V2,Fashion,Peter,14663.94,30,4399.18,10264.76,119,2.88,4.37,71
PROD000813,Nike Shoes V7,Fashion,Nike,8478.88,28,2374.09,6104.79,241,4.29,4.41,92
PROD000814,Titan Watch V10,Fashion,Titan,10570.53,48,5073.85,5496.68,486,2.63,4.56,75
PROD000815,Puma T-shirt V9,Fashion,Puma,7568.81,36,2724.77,4844.04,326,1.78,4.32,91
PROD000816,IKEA Chair V8,Home,IKEA,10686.58,11,1175.52,9511.06,47,4.66,4.25,55
PROD000817,Prestige Cooker V10,Home,Prestige,21621.08,49,10594.33,11026.75,486,1.21,4.45,51
PROD000818,Philips Mixer V2,Home,Philips,45222.77,45,20350.25,24872.52,202,0.96,4.52,48
PROD000819,Godrej Almirah V10,Home,Godrej,18667.81,32,5973.7,12694.11,72,0.78,4.42,71
PROD000820,Urban Ladder Sofa V1,Home,Urban,43882.77,11,4827.1,39055.67,735,3.55,4.29,76
PROD000821,Lakme Lipstick V6,Beauty,Lakme,3223.93,5,161.2,3062.73,333,4.06,4.42,36
PROD000822,Mamaearth Facewash V5,Beauty,Mamaearth,1301.19,35,455.42,845.77,379,4.49,4.29,35
PROD000823,Nivea Cream V5,Beauty,Nivea,826.11,17,140.44,685.67,594,3.23,3.91,22
PROD000824,Dove Soap V9,Beauty,Dove,3546.99,12,425.64,3121.35,214,1.24,4.36,22
PROD000825,Plum Serum V8,Beauty,Plum,2232.45,9,200.92,2031.53,832,1.84,4.3,30
PROD000826,Nike T-shirt V1,Sports,Nike,22685.65,13,2949.13,19736.52,396,2.75,4.42,45
PROD000827,Puma Shoes V2,Sports,Puma,4092.79,26,1064.13,3028.66,328,2.61,4.37,43
PROD000828,Decathlon Cycle V2,Sports,Decathlon,3216.19,29,932.7,2283.49,537,4.46,4.42,48
PROD000829,Yoga Mat V1,Sports,Yoga,4590.26,24,1101.66,3488.6,253,3.65,4.5,64
PROD000830,Dumbbells V6,Sports,Dumbbells,29822.06,46,13718.15,16103.91,686,1.56,4.39,44
PROD000831,Fiction Novel V6,Books,Fiction,967.02,8,77.36,889.66,36,3.79,4.5,34
PROD000832,NCERT Book V4,Books,NCERT,677.06,22,148.95,528.11,395,0.39,4.67,30
PROD000833,Comics V7,Books,Comics,1486.01,8,118.88,1367.13,344,0.83,4.5,32
PROD000834,Notebook V3,Books,Notebook,1035.34,44,455.55,579.79,923,3.99,4.15,27
PROD000835,Stationery Set V4,Books,Stationery,406.11,36,146.2,259.91,205,2.93,4.33,42
PROD000836,Aashirvaad Atta V7,Grocery,Aashirvaad,1570.11,40,628.04,942.07,679,2.96,4.36,76
PROD000837,Fortune Oil V9,Grocery,Fortune,525.08,33,173.28,351.8,219,1.04,4.46,61
PROD000838,Lays Chips V7,Grocery,Lays,711.67,34,241.97,469.7,217,2.29,4.34,44
PROD000839,Nescafe Coffee V7,Grocery,Nescafe,455.36,47,214.02,241.34,508,1.82,4.42,67
PROD000840,Haldiram Snacks V4,Grocery,Haldiram,1587.81,45,714.51,873.3,47,4.99,4.4,57
PROD000841,Samsung Mobile V4,Electronics,Samsung,114197.97,19,21697.61,92500.36,57,1.08,4.43,115
PROD000842,HP Laptop V7,Electronics,HP,120598.73,39,47033.5,73565.23,732,2.76,4.38,111
PROD000843,boAt Headphones V2,Electronics,boAt,59958.22,6,3597.49,56360.73,206,2.39,4.42,122
PROD000844,Noise Watch V3,Electronics,Noise,83941.3,31,26021.8,57919.5,226,0.76,4.48,101
PROD000845,Apple iPhone V4,Electronics,Apple,113314.26,21,23795.99,89518.27,860,4.06,4.39,125
PROD000846,Levis Jeans V10,Fashion,Levis,1600.59,36,576.21,1024.38,485,3.5,4.38,81
PROD000847,Peter England Shirt V4,Fashion,Peter,8647.91,41,3545.64,5102.27,158,4.52,4.26,93
PROD000848,Nike Shoes V2,Fashion,Nike,13766.35,35,4818.22,8948.13,416,1.68,4.23,71
PROD000849,Titan Watch V2,Fashion,Titan,7797.79,17,1325.62,6472.17,419,4.85,4.36,81
PROD000850,Puma T-shirt V7,Fashion,Puma,2692.16,19,511.51,2180.65,681,0.61,4.37,91
PROD000851,IKEA Chair V7,Home,IKEA,30502.03,16,4880.32,25621.71,421,3.66,4.31,58
PROD000852,Prestige Cooker V4,Home,Prestige,22607.58,34,7686.58,14921,520,0.76,4.5,52
PROD000853,Philips Mixer V9,Home,Philips,17383.21,34,5910.29,11472.92,399,3.7,4.41,69
PROD000854,Godrej Almirah V7,Home,Godrej,1092.8,49,535.47,557.33,964,0.55,4.47,58
PROD000855,Urban Ladder Sofa V8,Home,Urban,3215.9,13,418.07,2797.83,209,1.81,4.38,52
PROD000856,Lakme Lipstick V9,Beauty,Lakme,2967.58,47,1394.76,1572.82,958,2.32,4.44,27
PROD000857,Mamaearth Facewash V9,Beauty,Mamaearth,1615.3,49,791.5,823.8,210,3.97,4.32,31
PROD000858,Nivea Cream V2,Beauty,Nivea,3117.5,46,1434.05,1683.45,201,3.86,4.45,29
PROD000859,Dove Soap V6,Beauty,Dove,494.11,14,69.18,424.93,127,3.28,4.42,31
PROD000860,Plum Serum V10,Beauty,Plum,1255.25,39,489.55,765.7,723,4.56,4.5,26
PROD000861,Nike T-shirt V8,Sports,Nike,31924.24,50,15962.12,15962.12,362,3.73,4.4,43
PROD000862,Puma Shoes V6,Sports,Puma,13491.76,50,6745.88,6745.88,413,3.68,4.49,49
PROD000863,Decathlon Cycle V9,Sports,Decathlon,30102.8,11,3311.31,26791.49,996,4.53,4.39,64
PROD000864,Yoga Mat V7,Sports,Yoga,28976.16,43,12459.75,16516.41,177,2.61,4.4,52
PROD000865,Dumbbells V3,Sports,Dumbbells,19408.69,22,4269.91,15138.78,573,1.55,4.32,47
PROD000866,Fiction Novel V2,Books,Fiction,1006.27,43,432.7,573.57,448,0.86,4.5,28
PROD000867,NCERT Book V4,Books,NCERT,1821.88,30,546.56,1275.32,645,0.55,4.54,41
PROD000868,Comics V2,Books,Comics,1698.9,7,118.92,1579.98,397,3.16,4.47,34
PROD000869,Notebook V10,Books,Notebook,1756.49,16,281.04,1475.45,160,3.59,4.44,41
PROD000870,Stationery Set V1,Books,Stationery,402.52,18,72.45,330.07,672,1.4,4.58,33
PROD000871,Aashirvaad Atta V9,Grocery,Aashirvaad,447.28,45,201.28,246,269,4.26,4.46,57
PROD000872,Fortune Oil V2,Grocery,Fortune,742.62,17,126.25,616.37,983,4.61,4.25,69
PROD000873,Lays Chips V1,Grocery,Lays,370.85,29,107.55,263.3,629,2.5,4.53,59
PROD000874,Nescafe Coffee V10,Grocery,Nescafe,2969.62,45,1336.33,1633.29,463,4.93,4.65,60
PROD000875,Haldiram Snacks V1,Grocery,Haldiram,1138.76,30,341.63,797.13,367,2.96,4.37,49
PROD000876,Samsung Mobile V5,Electronics,Samsung,67954.39,45,30579.48,37374.91,969,0.74,4.29,98
PROD000877,HP Laptop V9,Electronics,HP,123804.99,8,9904.4,113900.59,261,4.01,4.48,108
PROD000878,boAt Headphones V9,Electronics,boAt,83596.16,44,36782.31,46813.85,392,4.59,4.33,121
PROD000879,Noise Watch V3,Electronics,Noise,23355.32,47,10977,12378.32,156,1.59,4.46,114
PROD000880,Apple iPhone V4,Electronics,Apple,96639.93,48,46387.17,50252.76,141,1.96,4.35,102
PROD000881,Levis Jeans V7,Fashion,Levis,13742.43,22,3023.33,10719.1,103,2.4,4.53,89
PROD000882,Peter England Shirt V2,Fashion,Peter,5287.01,29,1533.23,3753.78,699,2.41,4.37,104
PROD000883,Nike Shoes V10,Fashion,Nike,5747.24,33,1896.59,3850.65,233,1.12,4.36,84
PROD000884,Titan Watch V6,Fashion,Titan,6675.53,29,1935.9,4739.63,643,0.6,4.35,79
PROD000885,Puma T-shirt V10,Fashion,Puma,10161.72,17,1727.49,8434.23,309,1.99,4.34,92
PROD000886,IKEA Chair V3,Home,IKEA,26927.82,44,11848.24,15079.58,803,2.69,4.38,63
PROD000887,Prestige Cooker V2,Home,Prestige,8445.65,15,1266.85,7178.8,406,4.43,4.47,51
PROD000888,Philips Mixer V3,Home,Philips,22514.71,43,9681.33,12833.38,238,1.66,4.43,47
PROD000889,Godrej Almirah V10,Home,Godrej,15604.04,34,5305.37,10298.67,972,1.99,4.43,51
PROD000890,Urban Ladder Sofa V3,Home,Urban,20538.5,12,2464.62,18073.88,112,2.79,4.43,67
PROD000891,Lakme Lipstick V9,Beauty,Lakme,4253.53,11,467.89,3785.64,973,3.08,4.43,30
PROD000892,Mamaearth Facewash V1,Beauty,Mamaearth,2512.81,49,1231.28,1281.53,408,3.15,4.57,28
PROD000893,Nivea Cream V2,Beauty,Nivea,3457.65,45,1555.94,1901.71,483,0.85,4.49,37
PROD000894,Dove Soap V8,Beauty,Dove,3057.91,14,428.11,2629.8,442,4.45,4.26,31
PROD000895,Plum Serum V5,Beauty,Plum,1179.97,35,412.99,766.98,815,4.59,4.4,20
PROD000896,Nike T-shirt V1,Sports,Nike,20139.47,5,1006.97,19132.5,136,2.67,4.3,43
PROD000897,Puma Shoes V10,Sports,Puma,8727.25,6,523.63,8203.62,184,2.3,4.26,57
PROD000898,Decathlon Cycle V8,Sports,Decathlon,3031.2,20,606.24,2424.96,484,2.27,4.21,48
PROD000899,Yoga Mat V4,Sports,Yoga,12625.55,44,5555.24,7070.31,944,2.19,4.49,39
PROD000900,Dumbbells V9,Sports,Dumbbells,31997.13,48,15358.62,16638.51,71,1.11,4.42,52
PROD000901,Fiction Novel V2,Books,Fiction,576.72,34,196.08,380.64,190,4.9,4.32,31
PROD000902,NCERT Book V8,Books,NCERT,944.04,22,207.69,736.35,750,1.23,4.39,36
PROD000903,Comics V2,Books,Comics,429.89,43,184.85,245.04,626,4.4,4.42,24
PROD000904,Notebook V5,Books,Notebook,1538.93,47,723.3,815.63,430,4.13,4.38,37
PROD000905,Stationery Set V10,Books,Stationery,1031.73,15,154.76,876.97,342,1.79,4.22,27
PROD000906,Aashirvaad Atta V2,Grocery,Aashirvaad,1842.74,17,313.27,1529.47,295,1.5,4.37,57
PROD000907,Fortune Oil V5,Grocery,Fortune,101.54,38,38.59,62.95,835,0.52,4.42,59
PROD000908,Lays Chips V10,Grocery,Lays,751.69,39,293.16,458.53,117,1.93,4.38,63
PROD000909,Nescafe Coffee V6,Grocery,Nescafe,2735.3,30,820.59,1914.71,22,0.67,4.46,72
PROD000910,Haldiram Snacks V8,Grocery,Haldiram,949.83,26,246.96,702.87,810,3.36,4.42,53
PROD000911,Samsung Mobile V8,Electronics,Samsung,79232.37,15,11884.86,67347.51,517,4.6,4.34,104
PROD000912,HP Laptop V10,Electronics,HP,130968.88,49,64174.75,66794.13,998,0.68,4.34,107
PROD000913,boAt Headphones V7,Electronics,boAt,48565.87,16,7770.54,40795.33,491,2.22,4.58,106
PROD000914,Noise Watch V5,Electronics,Noise,6434.55,25,1608.64,4825.91,922,3.47,4.39,131
PROD000915,Apple iPhone V7,Electronics,Apple,113404.1,17,19278.7,94125.4,980,1.06,4.45,108
PROD000916,Levis Jeans V4,Fashion,Levis,6678.33,39,2604.55,4073.78,777,3.42,4.4,92
PROD000917,Peter England Shirt V7,Fashion,Peter,1465.42,7,102.58,1362.84,225,2.33,4.48,91
PROD000918,Nike Shoes V7,Fashion,Nike,615.17,35,215.31,399.86,762,4.93,4.44,87
PROD000919,Titan Watch V10,Fashion,Titan,10605.85,5,530.29,10075.56,68,1.73,4.31,74
PROD000920,Puma T-shirt V3,Fashion,Puma,7656.07,11,842.17,6813.9,59,2.92,4.4,94
PROD000921,IKEA Chair V10,Home,IKEA,3634.11,11,399.75,3234.36,395,1.59,4.31,54
PROD000922,Prestige Cooker V2,Home,Prestige,9467.38,27,2556.19,6911.19,973,2.92,4.33,61
PROD000923,Philips Mixer V9,Home,Philips,32391.19,47,15223.86,17167.33,799,2.64,4.51,43
PROD000924,Godrej Almirah V5,Home,Godrej,44031.25,7,3082.19,40949.06,164,2.63,4.3,64
PROD000925,Urban Ladder Sofa V4,Home,Urban,36532.72,31,11325.14,25207.58,703,2.5,4.26,68
PROD000926,Lakme Lipstick V1,Beauty,Lakme,496.78,27,134.13,362.65,764,0.56,4.27,30
PROD000927,Mamaearth Facewash V4,Beauty,Mamaearth,2761.65,27,745.65,2016,444,3.43,4.52,33
PROD000928,Nivea Cream V1,Beauty,Nivea,2034.96,46,936.08,1098.88,297,3.91,4.63,27
PROD000929,Dove Soap V3,Beauty,Dove,3985.32,39,1554.27,2431.05,68,2.21,4.45,31
PROD000930,Plum Serum V1,Beauty,Plum,1551,37,573.87,977.13,849,0.62,4.05,19
PROD000931,Nike T-shirt V9,Sports,Nike,32601.93,12,3912.23,28689.7,169,2.41,4.41,46
PROD000932,Puma Shoes V5,Sports,Puma,20031.93,20,4006.39,16025.54,171,0.58,4.57,54
PROD000933,Decathlon Cycle V3,Sports,Decathlon,21742.36,9,1956.81,19785.55,686,3.68,4.4,47
PROD000934,Yoga Mat V10,Sports,Yoga,8602.59,34,2924.88,5677.71,278,0.22,4.35,52
PROD000935,Dumbbells V1,Sports,Dumbbells,11567.37,40,4626.95,6940.42,53,4.32,4.45,60
PROD000936,Fiction Novel V2,Books,Fiction,319.64,39,124.66,194.98,387,2.3,4.28,40
PROD000937,NCERT Book V5,Books,NCERT,1345.24,29,390.12,955.12,523,0.94,4.51,35
PROD000938,Comics V1,Books,Comics,602.29,44,265.01,337.28,897,4.24,4.32,41
PROD000939,Notebook V7,Books,Notebook,809.18,12,97.1,712.08,253,4.99,4.27,33
PROD000940,Stationery Set V8,Books,Stationery,891.38,33,294.16,597.22,353,1.88,4.23,26
PROD000941,Aashirvaad Atta V6,Grocery,Aashirvaad,762.33,43,327.8,434.53,172,4.22,4.37,57
PROD000942,Fortune Oil V6,Grocery,Fortune,939.98,49,460.59,479.39,531,2.18,4.34,62
PROD000943,Lays Chips V9,Grocery,Lays,288.13,38,109.49,178.64,747,2.45,4.4,65
PROD000944,Nescafe Coffee V3,Grocery,Nescafe,2056.36,47,966.49,1089.87,297,4.41,4.31,72
PROD000945,Haldiram Snacks V9,Grocery,Haldiram,1331.43,11,146.46,1184.97,880,3.54,4.32,59
PROD000946,Samsung Mobile V4,Electronics,Samsung,20390.52,12,2446.86,17943.66,225,1.69,4.4,107
PROD000947,HP Laptop V5,Electronics,HP,125203.96,5,6260.2,118943.76,745,4.41,4.42,107
PROD000948,boAt Headphones V8,Electronics,boAt,146221.84,30,43866.55,102355.29,106,3.31,4.42,108
PROD000949,Noise Watch V7,Electronics,Noise,67478.36,7,4723.49,62754.87,102,3.58,4.39,137
PROD000950,Apple iPhone V2,Electronics,Apple,79246,40,31698.4,47547.6,640,2.42,4.45,106
PROD000951,Levis Jeans V7,Fashion,Levis,2382.03,22,524.05,1857.98,798,2.31,4.56,95
PROD000952,Peter England Shirt V7,Fashion,Peter,2266.7,49,1110.68,1156.02,29,1.71,4.42,81
PROD000953,Nike Shoes V1,Fashion,Nike,7159.03,49,3507.92,3651.11,475,1.26,4.37,78
PROD000954,Titan Watch V6,Fashion,Titan,4642.18,26,1206.97,3435.21,465,2.51,4.48,75
PROD000955,Puma T-shirt V5,Fashion,Puma,4540.29,11,499.43,4040.86,797,1.87,4.44,90
PROD000956,IKEA Chair V6,Home,IKEA,6293.11,30,1887.93,4405.18,636,4.85,4.33,54
PROD000957,Prestige Cooker V5,Home,Prestige,36532.07,37,13516.87,23015.2,675,3.6,4.56,54
PROD000958,Philips Mixer V8,Home,Philips,30151.13,17,5125.69,25025.44,193,4.73,4.41,54
PROD000959,Godrej Almirah V5,Home,Godrej,16714.07,44,7354.19,9359.88,413,0.56,4.48,63
PROD000960,Urban Ladder Sofa V5,Home,Urban,30611.03,13,3979.43,26631.6,375,2.16,4.44,66
PROD000961,Lakme Lipstick V9,Beauty,Lakme,1146.23,12,137.55,1008.68,780,4.03,4.46,26
PROD000962,Mamaearth Facewash V8,Beauty,Mamaearth,4451.65,42,1869.69,2581.96,488,3.47,4.51,43
PROD000963,Nivea Cream V9,Beauty,Nivea,2509.52,50,1254.76,1254.76,948,4.17,4.28,25
PROD000964,Dove Soap V6,Beauty,Dove,1936.35,14,271.09,1665.26,751,4.98,4.54,26
PROD000965,Plum Serum V3,Beauty,Plum,968.73,30,290.62,678.11,642,3.5,4.42,26
PROD000966,Nike T-shirt V4,Sports,Nike,1388.06,49,680.15,707.91,486,1.73,4.51,55
PROD000967,Puma Shoes V7,Sports,Puma,13168.76,34,4477.38,8691.38,579,3.4,4.42,50
PROD000968,Decathlon Cycle V7,Sports,Decathlon,28265.56,9,2543.9,25721.66,327,2.77,4.5,42
PROD000969,Yoga Mat V5,Sports,Yoga,4262.41,24,1022.98,3239.43,988,2.59,4.45,40
PROD000970,Dumbbells V2,Sports,Dumbbells,25156.97,43,10817.5,14339.47,912,3.73,4.16,63
PROD000971,Fiction Novel V6,Books,Fiction,561.92,32,179.81,382.11,15,1.94,4.58,33
PROD000972,NCERT Book V3,Books,NCERT,1388.13,29,402.56,985.57,817,4.76,4.43,30
PROD000973,Comics V10,Books,Comics,187.6,5,9.38,178.22,435,0.98,4.28,29
PROD000974,Notebook V4,Books,Notebook,911.5,11,100.27,811.23,685,3.34,4.29,28
PROD000975,Stationery Set V2,Books,Stationery,1985.09,37,734.48,1250.61,21,3.7,4.61,33
PROD000976,Aashirvaad Atta V10,Grocery,Aashirvaad,640.49,28,179.34,461.15,859,1.65,4.55,42
PROD000977,Fortune Oil V3,Grocery,Fortune,2902.43,40,1160.97,1741.46,665,4.09,4.34,61
PROD000978,Lays Chips V2,Grocery,Lays,52.25,50,26.12,26.13,604,3.23,4.35,52
PROD000979,Nescafe Coffee V5,Grocery,Nescafe,2570.24,19,488.35,2081.89,694,2.52,4.39,54
PROD000980,Haldiram Snacks V7,Grocery,Haldiram,1879.79,28,526.34,1353.45,91,3.71,4.37,54
PROD000981,Samsung Mobile V7,Electronics,Samsung,127032.16,38,48272.22,78759.94,866,0.39,4.5,111
PROD000982,HP Laptop V1,Electronics,HP,40602.66,5,2030.13,38572.53,808,2.91,4.4,116
PROD000983,boAt Headphones V4,Electronics,boAt,23550.14,8,1884.01,21666.13,290,3.28,4.56,91
PROD000984,Noise Watch V2,Electronics,Noise,9026.74,41,3700.96,5325.78,714,0.32,4.31,97
PROD000985,Apple iPhone V6,Electronics,Apple,40384.24,41,16557.54,23826.7,272,4.25,4.36,108
PROD000986,Levis Jeans V4,Fashion,Levis,7254.12,34,2466.4,4787.72,987,4.26,4.41,93
PROD000987,Peter England Shirt V9,Fashion,Peter,12177.08,45,5479.69,6697.39,599,3.19,4.38,71
PROD000988,Nike Shoes V8,Fashion,Nike,10418.82,11,1146.07,9272.75,830,2.96,4.34,82
PROD000989,Titan Watch V7,Fashion,Titan,4772.53,29,1384.03,3388.5,573,2.83,4.35,74
PROD000990,Puma T-shirt V8,Fashion,Puma,12766.21,5,638.31,12127.9,343,0.63,4.35,79
PROD000991,IKEA Chair V4,Home,IKEA,6802.57,50,3401.28,3401.29,688,4.55,4.43,70
PROD000992,Prestige Cooker V3,Home,Prestige,29565.47,14,4139.17,25426.3,368,0.38,4.38,68
PROD000993,Philips Mixer V1,Home,Philips,41020.85,42,17228.76,23792.09,642,0.45,4.31,42
PROD000994,Godrej Almirah V10,Home,Godrej,37698.62,36,13571.5,24127.12,587,0.81,4.4,42
PROD000995,Urban Ladder Sofa V9,Home,Urban,7799.41,31,2417.82,5381.59,967,1.82,4.35,55
PROD000996,Lakme Lipstick V4,Beauty,Lakme,4901.36,9,441.12,4460.24,466,4.21,4.55,22
PROD000997,Mamaearth Facewash V8,Beauty,Mamaearth,4540.66,8,363.25,4177.41,632,3.65,4.39,31
PROD000998,Nivea Cream V4,Beauty,Nivea,1480.48,28,414.53,1065.95,355,2.82,4.42,26
PROD000999,Dove Soap V8,Beauty,Dove,1385.87,33,457.34,928.53,595,2.47,4.43,28
PROD001000,Plum Serum V9,Beauty,Plum,4619.92,17,785.39,3834.53,399,2.87,4.39,33
PROD001001,Nike T-shirt V4,Sports,Nike,21995.48,24,5278.92,16716.56,348,0.74,4.44,50
PROD001002,Puma Shoes V7,Sports,Puma,3276.6,43,1408.94,1867.66,925,3.67,4.47,45
PROD001003,Decathlon Cycle V10,Sports,Decathlon,2523.77,33,832.84,1690.93,825,1.37,4.31,45
PROD001004,Yoga Mat V4,Sports,Yoga,23661.57,27,6388.62,17272.95,395,0.69,4.4,58
PROD001005,Dumbbells V6,Sports,Dumbbells,9324.49,26,2424.37,6900.12,659,0.98,4.34,41
PROD001006,Fiction Novel V5,Books,Fiction,1208.94,14,169.25,1039.69,277,1.79,4.52,27
PROD001007,NCERT Book V2,Books,NCERT,1664.66,6,99.88,1564.78,313,0.68,4.42,26
PROD001008,Comics V5,Books,Comics,300.45,41,123.18,177.27,506,3.96,4.32,38
PROD001009,Notebook V4,Books,Notebook,1202.45,19,228.47,973.98,350,3.14,4.39,23
PROD001010,Stationery Set V2,Books,Stationery,723.85,6,43.43,680.42,593,3.15,4.56,48
PROD001011,Aashirvaad Atta V5,Grocery,Aashirvaad,1357.77,49,665.31,692.46,346,1.91,4.33,61
PROD001012,Fortune Oil V4,Grocery,Fortune,1742.42,13,226.51,1515.91,264,0.61,4.4,57
PROD001013,Lays Chips V4,Grocery,Lays,690.14,29,200.14,490,785,3.19,4.53,55
PROD001014,Nescafe Coffee V1,Grocery,Nescafe,1880.91,22,413.8,1467.11,178,1.7,4.39,56
PROD001015,Haldiram Snacks V8,Grocery,Haldiram,2277.03,11,250.47,2026.56,231,3.1,4.4,53
PROD001016,Samsung Mobile V10,Electronics,Samsung,81283.71,25,20320.93,60962.78,858,4.44,4.5,107
PROD001017,HP Laptop V7,Electronics,HP,3746.37,30,1123.91,2622.46,290,4.63,4.49,110
PROD001018,boAt Headphones V10,Electronics,boAt,43386.38,6,2603.18,40783.2,607,4.13,4.42,111
PROD001019,Noise Watch V5,Electronics,Noise,48043.08,45,21619.39,26423.69,673,3.72,4.33,105
PROD001020,Apple iPhone V3,Electronics,Apple,24369.77,36,8773.12,15596.65,1000,2.69,4.41,108
PROD001021,Levis Jeans V7,Fashion,Levis,3590.85,21,754.08,2836.77,433,4.06,4.32,85
PROD001022,Peter England Shirt V10,Fashion,Peter,10094.98,44,4441.79,5653.19,277,0.66,4.31,71
PROD001023,Nike Shoes V3,Fashion,Nike,8713.37,46,4008.15,4705.22,754,4.64,4.3,80
PROD001024,Titan Watch V6,Fashion,Titan,2672.67,6,160.36,2512.31,451,1.18,4.33,103
PROD001025,Puma T-shirt V3,Fashion,Puma,5961.32,50,2980.66,2980.66,523,0.37,4.41,81
PROD001026,IKEA Chair V3,Home,IKEA,39274.56,38,14924.33,24350.23,506,1.05,4.22,51
PROD001027,Prestige Cooker V3,Home,Prestige,29285.07,35,10249.77,19035.3,988,4.37,4.55,53
PROD001028,Philips Mixer V7,Home,Philips,11560.56,5,578.03,10982.53,556,4.72,4.56,61
PROD001029,Godrej Almirah V10,Home,Godrej,21383.09,37,7911.74,13471.35,863,4.33,4.26,50
PROD001030,Urban Ladder Sofa V4,Home,Urban,19249.5,45,8662.27,10587.23,947,2.13,4.52,66
PROD001031,Lakme Lipstick V6,Beauty,Lakme,1221.66,34,415.36,806.3,152,0.71,4.59,29
PROD001032,Mamaearth Facewash V4,Beauty,Mamaearth,4505.69,44,1982.5,2523.19,408,3.85,4.59,22
PROD001033,Nivea Cream V1,Beauty,Nivea,4594.81,15,689.22,3905.59,264,2.34,4.38,26
PROD001034,Dove Soap V2,Beauty,Dove,3122.73,42,1311.55,1811.18,849,4.97,4.5,24
PROD001035,Plum Serum V3,Beauty,Plum,815.6,6,48.94,766.66,672,2.41,4.42,38
PROD001036,Nike T-shirt V8,Sports,Nike,1087.44,44,478.47,608.97,276,2.73,4.39,44
PROD001037,Puma Shoes V6,Sports,Puma,17716.52,28,4960.63,12755.89,305,1.7,4.35,51
PROD001038,Decathlon Cycle V3,Sports,Decathlon,6190.68,16,990.51,5200.17,926,3.43,4.24,50
PROD001039,Yoga Mat V6,Sports,Yoga,34009.84,41,13944.03,20065.81,469,1.33,4.4,53
PROD001040,Dumbbells V9,Sports,Dumbbells,4938.56,7,345.7,4592.86,653,2.37,4.31,42
